day,occupancy,fatigue,staff_level,revpar
65,0.8856240028570823,0.2816741487334225,0.8526576426666452,70.01188570252853
66,0.7427989878419666,0.19607678222398994,0.7980222423071673,165.81885145181485
67,0.8503532897892024,0.37305931655554425,0.8340750348686312,92.20855066472808
68,0.7861636025047634,0.47175422557959623,0.8014159188065231,87.09202506086217
69,0.6854880245394875,0.5502357052096029,0.8014878069747873,140.4514086401928
70,0.7861395605508414,0.4074094780419775,0.8469141902987999,168.79504812678545
71,0.9038036566465969,0.5628615545571292,0.7741977635891314,147.68545637021037
72,0.7464173960890048,0.26198985417851084,0.8048060388470493,131.2781824010472
73,0.9064643655814006,0.22966175606448455,0.7768862355647479,131.89508683330573
74,0.48802548959102554,0.39444523011033816,0.7782751886283843,137.06831117560614
75,0.8321902504375224,0.43840654489393077,0.7845413938265681,135.1785717957353
76,0.7587047068238171,0.3967305251905907,0.8111066885816857,125.62382847938751
77,0.7200992649534133,0.19325578999601234,0.7760625689168261,122.08402207903752
78,0.7591760776535502,0.3910879960487212,0.8627878062786761,118.74813744200955
79,0.5512431085399108,0.2695530499495147,0.7552696348890249,104.92070822266648
80,0.7280328112162489,0.4669672548830039,0.7906564177919321,114.38649846266452
81,0.7857112571511746,0.43665982460968483,0.7780134470862913,86.1408637160923
82,0.8977894044741517,0.30601202136726446,0.8723488942176867,118.033207464105
83,0.6981729781726352,0.34861330826633063,0.8098277388255788,100.22817785698166
84,0.6691506397106812,0.2940786478111049,0.8515922269734317,97.92821365568457
85,0.6998242956415464,0.39373209027268286,0.7257219813481515,123.59788302306957
86,0.8415402117702074,0.49551423205012385,0.813352513293463,147.840045726892
87,0.7828751109659684,0.30142739536644564,0.8444815397811719,138.36633212004625
88,0.6970239796232961,0.45040465155178444,0.8041141994637713,88.58998792753646
89,0.8013267433113356,0.34697423816275597,0.8532740187532676,100.20743726859325
90,0.759707754934804,0.3207127167737656,0.7741355774949814,138.81542375976431
91,0.846864499053289,0.3892969640045442,0.870467372009279,100.35025212923381
92,0.6797946906122647,0.2964757677580626,0.9149449061809626,115.50733700005951
93,0.7172337853402232,0.34463506946528183,0.781858071978017,131.00104198049104
94,0.7107891846867842,0.2802122107411152,0.7777248739299615,100.6331109027273
95,0.6036485051867881,0.596472513291639,0.8726692238558851,122.1075101229192
96,0.7796120277064577,0.4035263551971729,0.8789786072865357,93.3194901016359
97,0.776105527217989,0.33002744920074145,0.7738569986423366,107.97264712097572
98,0.750511345664246,0.42139799107342224,0.7789906591452072,126.39563868285074
99,0.7265412866624853,0.38876719503091706,0.7859107695569747,88.14012532936661
100,0.6084629257949585,0.37790304004667774,0.7327774744482862,128.80949475920798
101,0.707935467723464,0.46141667000434256,0.7540674026757901,119.60724402146637
102,0.715728548347323,0.4757507710047305,0.7497929616623966,131.04979908834295
103,0.6697722730778382,0.34694988523894726,0.7616101217447936,124.47828268129322
104,0.7338714288333991,0.34241817593553203,0.7982657556306609,147.28280859947688
105,0.7904050856814538,0.3724948302848356,0.8117107366268261,122.50449005295815
106,0.9386185901210531,0.16980788352644152,0.8775250246407039,111.41188917749494
107,0.7674577812831839,0.2484808937801448,0.7500822979630605,122.44595006064567
108,0.7757550390722764,0.5366874267444525,0.8492161199238293,130.86596058072774
109,0.7425554084233833,0.5644967713501284,0.7893005577887245,120.97720140651408
110,0.5581228784700958,0.3750963960443622,0.7975268145173784,120.81183382407765
111,0.7473486124550783,0.4576556963055767,0.8337409746083302,105.96016624386489
112,0.7560230209941027,0.4311250154543536,0.7438638989218851,106.74198164898104
113,0.9963242112485287,0.7078880808455238,0.8191204873092026,91.94789456400613
114,0.7307639035218878,0.5119574911434577,0.8083226104106529,154.9915348637388
115,0.7801547342333612,0.38720824085192335,0.8246225632004075,95.1227352921743
116,0.7465288230294757,0.30444595593995744,0.8144584321953909,106.14189604408185
117,0.6331321962380467,0.23935536797424276,0.9227650069955448,105.63185468861604
118,0.8642822814515021,0.42034636358672234,0.7681130007874343,137.89848753888882
119,0.8251933032686775,0.3243649254715697,0.7734501522499092,114.10100643415944
120,0.8291031947043047,0.25777462904023263,0.7688429736787619,144.95484145347467
121,0.6590612545205261,0.33534271157574735,0.7722261440419873,106.53018751512263
122,0.89027943109361,0.29184519963856054,0.7681306436346742,125.57988324447604
123,0.6098148937207719,0.5687141635072566,0.8594508265553776,103.29305893480486
124,0.808685709380027,0.4881639756949451,0.8710252123994928,162.90298255546776
125,0.9690455625809978,0.39920273586833827,0.7714626853125263,96.24803161940974
126,0.6509463674869311,0.5479944138890026,0.7583822213447886,126.19641420454055
127,0.6933702270397228,0.40773683076476186,0.8235707778193202,132.67553761864198
128,0.7599651365087641,0.3138715798671736,0.7723888477859515,128.27598194902995
129,0.6996524345883801,0.5523124077269658,0.8316465908877756,116.29424682244583
130,0.5949336568933867,0.4538910043684659,0.810146151042565,117.40358600533148
131,0.7568562974806027,0.29627538456735436,0.7242127942501384,120.87622943958219
132,0.6437696286273895,0.3809661321916392,0.8773752600665031,117.05995996743023
133,0.7973592430635181,0.3124381746615243,0.8897938836547761,139.2775823358982
134,0.6580575765766197,0.26172002690356644,0.7693605654757807,164.21046003182704
135,0.9049934405017539,0.49261775475316416,0.7806149220032008,108.85016429984333
136,0.6716746707663763,0.5909416640470131,0.8142932695362453,92.60394040841845
137,0.7177938483794324,0.26014324261808586,0.8167228394993513,118.23435903297491
138,0.831351721736967,0.4562969236690571,0.8329272136336415,171.59418675308638
139,0.6269135683566045,0.3349357430878173,0.9005102269383175,103.92650864060539
140,0.772745993460413,0.3512874616235304,0.7911526386252976,152.78233610888134
141,0.8807142754282429,0.3407606075761131,0.7600851377730774,153.55401628152882
142,0.5892516765438772,0.3136009230320184,0.7310340385992737,108.9282351658401
143,0.7684633858532304,0.4048521627944827,0.7634534980029041,131.3796615837055
144,0.7759882794248424,0.31690498835889624,0.7983436513563101,152.56793246257075
145,0.828182287177731,0.4270456825779839,0.8897278931758894,112.41744518025025
146,0.6263049289121918,0.3949761890550863,0.7741194350481915,115.92839279795277
147,0.6179543386915723,0.37610519531335906,0.811189397581945,108.36638172102712
148,0.8021941565616898,0.30924363379584024,0.7991788551963624,99.70486538614267
149,0.7796984673233186,0.3423228669431667,0.8594196636724043,107.01444909867986
150,0.7750492850345877,0.47553912258257564,0.9263466212936812,95.52119466475487
151,0.7846448209496976,0.4500917187624381,0.773456561353984,120.68166936518452
152,0.681997527842151,0.3022444755201449,0.7755280278740889,104.60053537882716
153,0.7732253697161003,0.40993323054292263,0.8522080438534536,124.67571823581495
154,0.7793072473298681,0.4751387123371789,0.8340945744813156,88.88208707592746
155,0.6785648581973632,0.23305947188786283,0.8923353662868018,126.61760464428914
156,0.9365774511144757,0.45433601923799355,0.8291964092662982,136.67057923217848
157,0.7973832920911788,0.33373762410541535,0.782035395460647,80.12528714857089
158,0.6308696502797351,0.457059866859316,0.8295327415346155,127.48113139695144
159,0.815655360863383,0.32367408434574835,0.8554351790291455,144.55337984946584
160,0.6525318329772678,0.2195117899335481,0.8410241090598682,95.8071796261759
161,0.8287084603742452,0.23724575621168376,0.825363701555365,153.45144773675406
162,0.8658595579007404,0.4048084946661382,0.8533337344794577,128.3803801873209
163,0.6679317681648289,0.42597225017214824,0.8584647795222837,105.89976288483183
164,0.8463376129244322,0.30956833748955914,0.8691079495518764,118.88461844684588
165,0.7912780926936498,0.4638592458777374,0.8324354943794822,131.16653825043446
166,0.832206015999449,0.23384799377310403,0.7916440959841573,121.52010782824823
167,0.9396792982653948,0.39339202013526836,0.8073356843216661,130.77511984892737
168,0.725461188399713,0.27889838002375433,0.8603254483254179,101.58652813841267
169,0.674626383564251,0.33481638921978407,0.7591532164506383,123.38721648072156
170,0.6610485570374477,0.40473986713164145,0.8184336654436452,91.7257100619004
171,0.6684189715034562,0.3139586634716048,0.780333059383632,117.775478773026
172,0.7422898290585895,0.3615444455770175,0.8014372411467409,101.92184717070421
173,0.7841151974816644,0.5006292809214441,0.863922593130365,105.28940114820466
174,0.7776690799330019,0.3423108130476851,0.8095549534009953,144.72186350420876
175,0.8327183249036024,0.4835692112065142,0.8023218274078074,141.8262024118854
176,0.7513001891877907,0.2870293145342382,0.7320071929510041,132.18276241814354
177,0.8953534077157317,0.4529804177915283,0.8373126783013611,98.15374470654842
178,0.7235343166762044,0.5441568620657901,0.8322742090570538,113.67183100610396
179,1.0,0.15283554998727109,0.9081627361652731,144.26195399958368
180,0.8125667347765007,0.32031047445295235,0.78461108825235,122.83433827279809
181,0.6642842443583717,0.45770721271805404,0.810957516383197,166.3865907996339
182,0.6429107501938888,0.37969546139570076,0.8124691841855378,127.86635678788744
183,0.7982472415243185,0.43711458733713093,0.8788726639881738,123.84098232980062
184,0.7276537214674149,0.33960148132841794,0.7952352233806524,113.81767071594997
185,0.8214000494092092,0.40865897874729,0.813951076288517,122.67081809564564
186,0.7973237624573545,0.3844322764607921,0.830394825485827,116.95060327238912
187,0.7427171087343127,0.5167782061659808,0.809330456157818,134.1621735337718
188,0.6653206281931595,0.4254420843301213,0.7776783192724737,139.1340463358917
189,0.5985152775314135,0.43376026620752023,0.8097044996449154,104.28021078984101
190,0.7053485047932979,0.3588123033877533,0.8536815874929886,93.37534092884444
191,0.8356398794323472,0.35123937759275065,0.7486742350294471,83.27589253793407
192,0.7714093744130204,0.3567441812180379,0.8066484837073439,130.15982653825088
193,0.6254261221288012,0.43944521423782973,0.7649939592530414,97.93266787652253
194,0.7673180925851182,0.35790155191797374,0.8597523314462422,76.94218814095035
195,0.7885317379728837,0.42897748568964134,0.7238406547608113,127.77157209061929
196,0.6616142563798867,0.607540079864544,0.7720539076364207,169.8599903486558
197,0.7653725105945528,0.4871124703431693,0.8188605937532261,119.87858176920213
198,0.7558208718446,0.3673976467832159,0.878276201461717,136.76981548903285
199,0.6357029702169377,0.5201213922163945,0.7967124869463507,121.6365871709513
200,0.7857787360348283,0.3591924626978449,0.7722400236653402,118.02220693617714
201,0.8060784526368234,0.19618754648221462,0.8940578534720296,138.38152965975536
202,0.8583051243175277,0.2991913689082596,0.7275993049791878,114.19450911622697
203,0.8553802052034903,0.21292080789741444,0.6900597021689959,125.34784628143805
204,0.6122330632042909,0.36484865159586916,0.8220007225026666,126.43395612392027
205,0.6562174960084877,0.40184183791895517,0.7748972887823695,106.63819092713902
206,0.801503526720866,0.5676437312275283,0.7489383591434644,139.84084699073045
207,0.8013785950912209,0.4326927373764163,0.8354178223649678,116.50080486609183
208,0.8015047686306048,0.3780899471191136,0.81219003568856,104.88509681014311
209,1.0,0.48294055811834896,0.7717960684631636,130.73019687140808
210,0.8070890510693167,0.1788864690992115,0.7359847800664553,102.03064036417925
211,0.8635565640180599,0.42356145581085664,0.8436228664140073,120.56362314738257
212,0.8454001763493202,0.47708651938869673,0.8325100588979331,119.81762006711593
213,0.8151391251305798,0.25214137542201587,0.7950412068110309,141.71791131663156
214,0.7184730755359654,0.514375404320693,0.8923318498023833,129.49396465759907
215,0.8258969220493267,0.43384964074944143,0.7464957616836925,119.49946082509712
216,0.6727174785462429,0.3584712086099199,0.7237237414537631,136.35532598400573
217,0.7263181393259991,0.46327818661062853,0.7654045965059378,147.80415098034626
218,0.7014636452170897,0.6270692857804396,0.7977206991822251,131.15620612703725
219,0.7581874139386322,0.41818662550584956,0.8121669724661347,120.20705239686761
220,0.9814658566673509,0.42482205863003364,0.7879381971071836,93.7632753529968
221,0.5632734807408252,0.3540639100459756,0.8176027698257149,98.69772673849255
222,0.8186260190374514,0.31501556305352085,0.7374230287904778,113.89550591290664
223,0.5887284128810348,0.48303358165442456,0.872188230203663,107.80975595681434
224,0.7028068134210567,0.3143916174091133,0.7958924410803716,116.26057394029108
225,0.8588950596967366,0.4071566237219393,0.8558647915794064,121.13299849794214
226,0.7564280019095463,0.35223425532348834,0.8171362673188852,130.5938550871346
227,0.6422255222070694,0.4478979825746392,0.8228376609576893,118.59002443881818
228,0.6784696290740032,0.43336621052869484,0.8284883640116102,129.73003287652404
229,0.8179597748934676,0.5037539944257899,0.8223854280008658,121.2894882962024
230,0.6769633368282864,0.34899836011452534,0.8321361379933773,80.49066867292257
231,0.7716458589581975,0.3730125064706629,0.8664576265066216,101.21329212362491
232,0.7545571839903814,0.30212362842176926,0.8098260584850736,117.1182488855677
233,0.6848399652394183,0.35557067399238884,0.8354501878794257,95.80610514317785
234,0.9643944089325326,0.4377300493044852,0.7955132152856387,131.9985745999241
235,0.8133919022318011,0.47569886166453523,0.8720058607724737,150.61501664687395
236,0.5474857413342393,0.30778346758223746,0.7661803848970365,144.37523703394635
237,0.7686454314769428,0.4869605920105661,0.8900470216455408,115.73114258139584
238,0.6838213535231612,0.5355637858804951,0.7979921024677828,149.81452273699904
239,0.8352433334796224,0.4413434903223701,0.7284612448940977,122.97334914404223
240,0.67074792615673,0.5876795812558067,0.8064052207455396,113.25828057763921
241,0.7385263558533101,0.32262108008964274,0.765947417126256,107.7319467291812
242,0.8004987278980458,0.27553452966885833,0.8420321774494363,113.95060627023743
243,0.8365755194170121,0.22212797510957216,0.7673688010348805,112.23646362917543
244,0.6299703592944224,0.5496044311489183,0.7776908283392611,123.40832444750976
245,0.7165498764159052,0.4654365656354058,0.7055229634527235,123.2114796209973
246,0.7025054688839044,0.3944415329089545,0.7773846840375462,120.0609204030683
247,0.6846670767426288,0.42799686263198206,0.6788060336685522,128.738763394927
248,0.9265454240281097,0.2874510952701624,0.7208048588257139,143.81292549572683
249,0.7904981710960955,0.6445751979616827,0.8380207328072149,138.99108270882647
250,0.6239116045664954,0.4129221181975228,0.8392900079325416,90.30204063100193
251,0.8417861947054777,0.4109394794604893,0.8212728780892483,68.9215773019609
252,0.9622156197012633,0.47257666238986923,0.7516511928435394,138.68639822478548
253,0.8532465260551148,0.44810092317367134,0.7976144321929011,92.66242603169158
254,0.5980630034045986,0.42238840242791315,0.7998198730454716,115.50469196214632
255,0.7015765927133748,0.32095255445546883,0.7420817655403729,96.59773947881281
256,0.8766911149186623,0.4471468357135996,0.8751699150883576,83.9603912483996
257,0.6792330534381219,0.5882024496475033,0.8438681145287836,130.82925456409575
258,0.7943819428146228,0.5345420046154978,0.7889517913085169,135.18310320605295
259,0.8274634053429337,0.5593186626639397,0.8013442919497266,108.4697919854656
260,0.6573069528421918,0.3488784323568815,0.8104191403973777,68.1791541571018
261,0.74404746439382,0.3010395179741419,0.6979132565787856,109.07511103495034
262,0.4258732659930927,0.3874213079900352,0.7876411308739701,127.83608010805094
263,0.647561235866571,0.40557249122886946,0.7659007876001102,90.42176862451743
264,0.724743184860684,0.5094191518470949,0.7499189995052543,123.66719839558311
265,0.625221681803515,0.23075353702851809,0.7859449853557023,119.69380301654009
266,0.9132411303931636,0.5529550319460614,0.8898843263424762,131.58582999202176
267,0.6069858622039367,0.38419921014210107,0.8320421430633506,122.39160736828306
268,0.7059955513303016,0.357311893005258,0.7714410505108602,100.53862118236889
269,0.7630740577286091,0.29878956247398325,0.828629139067808,143.93143003328981
270,0.8941273289066116,0.23451433281342307,0.8699677718293002,116.8294085394606
271,0.6064137848820561,0.4823170583961915,0.8462316841456385,119.45390920980137
272,0.866316375215496,0.4073317967188404,0.8029815184960087,101.33464081853609
273,0.7510233061019587,0.27100391002589463,0.7676531611147214,111.13435497616979
274,0.6518491348952049,0.27049212279363843,0.8349111656806796,102.30394571946198
275,0.7962103474263271,0.3664215300709872,0.8196742692710876,116.54107880153154
276,0.769905969557347,0.5669021525289393,0.8447596610013867,154.23416960284686
277,0.6899783122841205,0.3740408648636395,0.8317585900840985,92.56197714137286
278,0.7569802084990019,0.2496857046881894,0.8524776357659668,87.72877204246518
279,0.711468640313824,0.3754256935914056,0.7732382394219717,149.42340654987217
280,0.7613517345251248,0.372727643025233,0.8658697032817163,115.81352645696268
281,0.8162130674521046,0.13031133570584286,0.80987998023462,106.61854522680167
282,0.9086016816145353,0.3945705133482188,0.9037630436312634,140.79809374792154
283,0.6262184501173151,0.37690654697913223,0.7655406090955217,107.88768920526272
284,0.9633033374656267,0.4696206364813419,0.8867981901582626,156.52019427093873
285,0.5547912200477498,0.5848956094945346,0.8098955391731324,133.5585174267854
286,0.7348214904964416,0.5126565029547758,0.7674290998192776,110.24177183708595
287,0.8088317206484577,0.373111130944517,0.775805708297284,163.14616426531006
288,0.7780991867735033,0.289347409125833,0.783982634590284,107.88570153993324
289,0.6877300480179406,0.6573359803249861,0.8212082973200958,134.84190744018613
290,0.7291877749642725,0.4059218434014488,0.826141774401775,125.98585160812983
291,0.7006999065341167,0.40139292919129466,0.771314999803071,146.03482578797596
292,0.6910635243055788,0.3975874912889997,0.7987822703869509,151.23022393453707
293,0.8349602097021025,0.4198084760767855,0.9071135179305932,120.64008298131533
294,0.7857015485965048,0.3855639588076058,0.8863771585050356,104.93164259307633
295,0.6807090404739345,0.3426337993119764,0.8218161834837017,129.19944285878233
296,0.839959987543325,0.3453141058759608,0.8019001739084101,106.44569260495788
297,0.7807299520876609,0.3967246729784002,0.8060015663359131,160.26774495053246
298,0.831286211883896,0.34565752288662355,0.8306758986365209,122.73070662165475
299,0.8129628841923612,0.3287154217322836,0.7488603717400798,112.69356897375782
300,0.6671004989077928,0.4106430227691897,0.7871311731288327,123.69360611729817
301,0.693981895980303,0.3745022782579145,0.7165707963061205,93.05747420940607
302,0.8247293605123261,0.5503992988582689,0.819961156130264,100.56771922978697
303,0.8110370265433465,0.1349030191606988,0.8323597969851371,144.00827815888852
304,0.7479098406035852,0.5091506851922463,0.7758406768850313,106.86211442057208
305,0.7617327383308782,0.5246085192497629,0.8786993381645016,99.0617803463612
306,0.8777664895788425,0.19266097675918506,0.738711716849883,130.73305505054572
307,0.690842861116417,0.36573124059196516,0.726781255989509,143.71408309325994
308,0.8047097381170037,0.3628559134004209,0.8112225909279986,134.37906621330134
309,0.7297807347566105,0.2592488305282179,0.8523549151306078,139.92095371611632
310,0.728231879677278,0.3222183312409125,0.8841963845728935,104.86409822861079
311,0.859877685198719,0.28894241545341715,0.7770557868565531,91.56378666516312
312,0.832541634898803,0.5752270443423623,0.8539340416715648,150.02667303910974
313,0.8313509636000639,0.4935678393147461,0.7980745765249647,113.54640322315728
314,0.8805478807154329,0.5271555094994159,0.7913686350029591,114.98333967089906
315,0.752100384163276,0.4721672064043235,0.8441829968743336,146.56388283698115
316,0.8181952971294963,0.2870948228782771,0.8326161439206711,131.1246001880132
317,0.7189733243406544,0.34754797337202264,0.7211803921507876,129.11775544163214
318,0.7824166352488442,0.44893745612279184,0.8738270174862949,163.30004689802166
319,0.7369856945632316,0.2777872191108055,0.8690045677073727,107.12963539239715
320,0.7596995964992718,0.4712998430172388,0.7687218649245235,138.55680256162475
321,0.8095157025436913,0.37596746018418653,0.8197901766718705,121.14026249794169
322,0.6681779316766527,0.3625179192450403,0.824701509314137,125.37184557726513
323,0.959238727568546,0.4710959968203492,0.8130336882911954,150.56936852825064
324,0.6493982618500298,0.44442633114860397,0.772484742307729,130.1567151257925
325,0.6285811387212268,0.36390338341809203,0.7664188316030974,130.76592158099265
326,0.8658110873500068,0.5159329803364249,0.7987222964504278,141.45014674619605
327,0.8291662693962936,0.2918936672400103,0.8586364509629683,112.70094540914229
328,0.8124119817052156,0.4615935606944264,0.8271800077297217,103.21580665321987
329,0.812834550926428,0.4593101257968384,0.7814692833956948,99.10381611957934
330,0.7487753227153086,0.369045356068601,0.8385849355324173,80.67286821247995
331,0.6602745628514168,0.4326133022242118,0.6575728689684963,161.12414259880643
332,0.7575804558193726,0.2748886423614697,0.8574382850186052,97.93583268556634
333,0.6822838288487888,0.49240270192069013,0.713014311061095,115.57492752828456
334,0.8475119733417751,0.3815097863557011,0.7818779529298434,114.46373400222159
335,0.7352942618497862,0.34772769794809605,0.7440165052686929,126.14813395618202
336,0.6674502803207488,0.5049009225836889,0.7352659262139547,136.31474425078594
337,0.7178614158347006,0.3295656309457241,0.858041339368926,137.20946976719492
338,0.7912931454275625,0.259153870363644,0.7766149399344054,108.33845122862124
339,0.6936275447196025,0.24433708264760964,0.8173251940865358,116.65756572427178
340,0.6677779604433569,0.460600995134564,0.7976539710560409,125.65159900976599
341,0.7743687211491912,0.27195706475037174,0.8238520413611561,115.02617747632905
342,0.7744966571108722,0.5754794181984365,0.8038410945530128,152.14691152039984
343,0.699305682462887,0.1918070592116278,0.7358503887905715,129.81949903276504
344,0.7028961694381677,0.5696456368290038,0.8498133409723571,134.69755572099635
345,0.7732049937357637,0.42110174672026185,0.7753121708419344,133.25762537334825
346,0.6051915658502676,0.3903286888129608,0.7221709050670124,143.4694771497065
347,0.6092536225623445,0.34550809131910504,0.7785942419517045,123.62043117407414
348,0.6781555778747564,0.43991361143520713,0.8750379895317156,94.06336104088307
349,0.7286552848288153,0.39623652975751517,0.8425110871056747,127.99375903505283
350,0.7810907565598004,0.5103301882016522,0.7825673932796071,106.97286212416341
351,0.8975356216949553,0.411422764866204,0.7825371147840786,109.42766636500487
352,0.835765962320202,0.41503017614618776,0.783918247439131,131.72728037510186
353,0.7340061470036573,0.36363877877861445,0.9038373991780421,144.76566142867273
354,0.7480983792097311,0.3943054376278933,0.8190967726115778,120.42543153472123
355,0.6497470635362191,0.43078017688920595,0.8215020823595536,126.17666025197927
356,0.748148686400761,0.22898316073433744,0.8515141727015921,154.04429889270477
357,0.7211341361079862,0.2651814577894287,0.8119394579513257,124.81506358977137
358,0.782271856033809,0.47432640940227155,0.7870478927089649,172.0336622836079
359,0.6672769056447677,0.4170865438127942,0.7901825075457511,131.3101929126309
360,0.8019346514241172,0.3816016663647321,0.7964199370292968,84.78474481688365
361,0.9032738913002578,0.40184339330653934,0.798138888174508,135.06683242209064
362,0.7391239851543142,0.4347581705361671,0.8363814771818491,127.62316769765556
363,0.7901711722098942,0.34602403196906384,0.802597294290365,145.7950550816549
364,0.8190143991711113,0.32216952745976873,0.836632003860779,133.46362702539918
